name	intl_name	brand_name	brand_intl_name	year_month	rank	score	f1	f2	f3	f4	f5	f6	flavour_tags	checkin_count	pictures	similar_brands	id	similar_brand_taste
山車	Dashi	岐阜県	Gifu	202001	33	4.007948398590088	0.6344472765922546	0.1855527609586716	0.010989622212946415	0.5756899118423462	0.2498922646045685	0.4111703038215637	|花|ふっくら|まったり|渋み|ふんわり|フレッシュ|ツン|とろみ|まろやか|メロン|上品|冷酒|余韻|フルーティ|華やか|辛口|甘味|濃厚|苦味|旨味	47	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/zWkTzYezrEQkn|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/coUHrK0jV3fxl|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/x7u5i0vrlr5ND	来楽|積善|会津娘|来福|猩々	577	山車|井の頭|御慶事|北斗随想|千駒|えぞ乃熊|和香牡丹|千代緑|越の誉|やまユ
奥飛騨	Okuhida	岐阜県	Gifu	202001	34	4.007948398590088							|ワイン|キレ|さっぱり|ふくよか|芳醇|コク|華やか|旨味|辛口|甘味|スッキリ|酸味	29	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1BxckXFBOECqSq|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/bblB1qNtE4YNR|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/10VMLszM4vtl4g	半田郷|越後鶴亀|花の舞|柏露|水尾	588	
磯自慢	Isojiman	静岡県	Shizuoka	202001	1	4.412219047546387	0.4605389535427094	0.4232562482357025	0.2379044741392136	0.42309918999671936	0.3658811151981354	0.4891600906848908	|メロン|スッキリ|甘味|バナナ|旨味|フルーティ|綺麗|辛口|上品|さわやか|バランス|穀物|酸味|蜜|キレ|軽快|さっぱり|セメダイン|キリリ|さらり	726	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1KiJmDotG8AH8B|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1Q6vyWC9XGuCDE|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/JyBn3D6aAa4wl	黒龍|伯楽星|冩楽|東洋美人|飛露喜	607	黒龍|磯自慢|あべ|結ゆい|古伊万里|出羽桜|会津ほまれ|菊盛|蓬莱|羽根屋
開運	Kaiun	静岡県	Shizuoka	202001	2	4.032209396362306	0.42419105768203735	0.4025494754314423	0.23834070563316345	0.4742568135261536	0.3576813340187073	0.4983513951301575	|オレンジ|甘味|旨味|スッキリ|さわやか|フレッシュ|安定|さっぱり|酸味|軽快|バランス|辛口|フルーティ|華やか|綺麗|どっしり|穏やか|まろやか|メロン|バナナ	505	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/zg0S0LqNMmHge|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1ferCNKTZ9ZhNT|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2xL9Uzq8ZT7F95	鍋島|加茂錦|楯野川|田酒|而今	617	開運|あべ|会津ほまれ|田酒|出羽桜|篠峯|六根|藏王|伯楽星|まんさくの花
臥龍梅	Garyubai	静岡県	Shizuoka	202001	3	4.0169878005981445	0.3820494115352631	0.20854344964027405	0.2503928244113922	0.4368050992488861	0.5386766791343689	0.5166043639183044	|辛口|スッキリ|スイスイ|さわやか|しっかり|甘味|スパイス|華やか|飴|酸味|控えめ|綺麗|淡い|清涼|ツン|旨味|柔らかい|どっしり|ワイン|ジュース	280	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/NV4u16zjaitkl|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2E3rqmd2OUadBU|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/hGnDwlaY7W16M	上喜元|初孫|刈穂|大信州|酔鯨	608	臥龍梅|徳次郎|月の井|白鷹|常山|高清水|明鏡止水|富久長|千歳鶴|南
正雪	Shosetsu	静岡県	Shizuoka	202001	4	4.0128564834594735	0.4064513146877289	0.3993971049785614	0.21549394726753235	0.5718949437141418	0.3102637827396393	0.4533367455005646	|バナナ|辛口|甘味|栗|果物|優しい|清涼|スッキリ|旨味|しっかり|フルーティ|まろやか|上品|オレンジ|丸み|綺麗|なめらか|レモン|苦味|ふっくら	233	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2YDEouyJdYolF8|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/V9JcMuPGebl1q|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1rNQv1YDvPWxVZ	磯自慢|笑四季|喜楽長|黒龍|雨後の月	611	正雪|萬歳楽|辻善兵衛|梅の宿|勝駒|南部美人|天心|誉国光|半蔵|金鶴
喜久酔	Kikuyoi	静岡県	Shizuoka	202001	5	4.0123987197875985	0.30418580770492554	0.4466269016265869	0.37542182207107533	0.6064452528953552	0.2694830894470215	0.3558888733386993	|レーズン|旨味|花|穀物|蜜|穏やか|メロン|スッキリ|まろやか|軽快|酸味|常温|ブドウ|ラム|砂糖|優しい|栗|ピチピチ|辛口|マスカット	162	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2SzRzXadrgoycm|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1rSqX0qtwyNs9W|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1XB5932mfY51jx	天明|手取川|播州一献|鶴齢|義侠	609	喜久酔|旭菊|山の井|福小町|英勲|天の戸|奥能登の白菊|根知男山|天穏|福田
初亀	Hatsukame	静岡県	Shizuoka	202001	6	4.0111589431762695	0.3753291964530945	0.4566917717456818	0.20729243755340576	0.5220401287078857	0.4323398172855377	0.384898453950882	|メロン|ひろがる|辛口|キレ|冷酒|甘味|燗冷まし|旨味|ふっくら|スッキリ|まろやか|するする|ふんわり|グレープフルーツ|酸味|ほのか|厚み|なめらか|上品|複雑	226	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/13qsgiMv17mQQV|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2R3ameseNnURHK|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2OAigpd3OQe6GD	黒龍|鶴齢|月山|雨後の月|〆張鶴	618	初亀|仁勇|月の輪|六十餘洲|日本盛|幻|南部美人|東光|口万|亀齢
白隠正宗	Hakuin Masamune	静岡県	Shizuoka	202001	7	4.009663105010986	0.3285824954509735	0.3856540322303772	0.3838040828704834	0.5307915806770325	0.3715299069881439	0.4197913110256195	|桜|熱燗|辛口|ヨーグルト|常温|まろやか|じっくり|優しい|スッキリ|キレ|あっさり|スイスイ|落ち着く|ずっしり|燗冷まし|ラム|複雑|燗酒|ふっくら|醤油	180	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2c3oDY0A3rvb7T|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2cqetL97pL4tue|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2dYFIAem3ClWKu	賀茂鶴|酔心|日置桜|春鹿|天虹	1942	白隠正宗|環日本海|一ノ蔵|東北泉|浦霞|蓬莱泉|安芸虎|龍力|天の戸|八海山
志太泉	Shidaizumi	静岡県	Shizuoka	202001	8	4.007617473602295	0.2680776715278625	0.1886344701051712	0.15245205163955688	0.7423751354217529	0.3960754871368408	0.40163812041282654	|淡い|穏やか|さっぱり|マイルド|じわじわ|あっさり|常温|スッキリ|カラメル|派手|冷酒|スイスイ|とろみ|ちびちび|辛口|リンゴ|苦味|まろやか|キリリ|酸味	128	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1Ayx7g02b5atoY|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/PG5weGCZ9qCci|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1LiIAYhdNUAKL0	山和|大那|千徳|澤乃井|喜楽長	606	志太泉|松竹梅|誉池月|雪小町|立山|浪の音|天上夢幻|孝の司|白鹿|越生梅林
花の舞	Hananomai	静岡県	Shizuoka	202001	9	4.0075364112853995	0.4661158323287964	0.2691846787929535	0.2629290223121643	0.3173553943634033	0.5189537405967712	0.5206885933876038	|ワイン|辛口|スッキリ|熱燗|コーヒー|花|チーズ|ゴクゴク|フレッシュ|キレ|軽快|醤油|ガス|ほのか|キリリ|甘味|優しい|控えめ|ふくよか|華やか	189	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1hRMB23DYKV8ul|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2LGfRclhWoE5Eg|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2wa6V8g92o2TQn	三井の寿|越後鶴亀|醸し人九平次|ソガペール エ フィス|玉乃光	615	杜の蔵|花の舞|深山菊|喜久泉|浜福鶴|謙信|ゆきの美人|大信州|獅子の里|青煌
英君		静岡県	Shizuoka	202001	10	4.0072174072265625	0.3627157211303711	0.4540072083473206	0.34022268652915955	0.5274997949600221	0.2503010034561157	0.4534938037395477	|甘味|酸味|ゴクゴク|とろみ|苦味|梨|スッキリ|ミルク|フルーティ|旨味|厚み|香ばしい|カルピス|落ち着く|冷酒|バランス|メロン|軽快|控えめ|醤油	157	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2BORLvJEXETNQE|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/20W0Wo8Hg9JBzY|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2PeIOyBxp6lS0u	七賢|庭のうぐいす|五橋|紀土|まんさくの花	2049	英君|福田|根知男山|萩乃露|廣戸川|富久錦|天の戸|高砂|香住鶴|奥能登の白菊
喜久醉		静岡県	Shizuoka	202001	11	4.007126331329347							|こってり|チーズ|キャラメル|渋み|熱燗|さっぱり|バランス|キレ|常温|スッキリ|辛口|甘味	39	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1drEBBEDEkSRzL|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/qn6Awu8RqEE22|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/DEjVI2csspqfi	浜娘|やんちゃ酒|万齢|五人娘|櫻室町	2066	
富士錦	Fujinishiki	静岡県	Shizuoka	202001	12	4.007122993469238	0.6216181516647339	0.18604177236557007	0.2304929196834564	0.3389163017272949	0.2286181747913361	0.5989338755607605	|プチプチ|ずっしり|桜|派手|ツン|柔らかい|マイルド|さらり|ジュース|梨|フレッシュ|綺麗|濃厚|まろやか|メロン|常温|旨味|余韻|フルーティ|華やか	62	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/AS6n2UoGdEvQy|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/fyUShEmaHMFJg|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2MlMebyzaiYkYP	多満自慢|酔心|ロ万|桃川|大信州	1279	富士錦|やまユ|百春|渡舟|大和屋善内|信州亀齢|豊の梅|風の森|若乃井|萩の鶴
おんな泣かせ	Onnanakase	静岡県	Shizuoka	202001	13	4.0069923400878915							|紹興酒|グイグイ|上品|心地よい|甘酸っぱい|あっさり|ワイン|メロン|キレ|控えめ|キリリ|スッキリ|綺麗|しっかり|常温|濃厚|辛口|フルーティ|甘味|酸味	46	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2WTKf8xX8kwk8L|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/u7URYaMipcJOP|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/oobTvxOKUvGEI	伊根満開|満寿泉|乾坤一|都鶴|越前岬	1069	
高砂	Takasago	静岡県	Shizuoka	202001	14	4.006917476654054	0.2581454813480377	0.2766702473163605	0.4161481559276581	0.5004969835281372	0.4962144792079926	0.432329922914505	|ヨーグルト|ずっしり|みずみずしい|辛口|淡い|ハチミツ|まろやか|穀物|セメダイン|甘味|ピリリ|キャラメル|桃|キリリ|旨味|バナナ|酸味|綺麗|するする|濃厚	96	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/11aTuLC2I7WOdn|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2neWaqwgfM8Cj9|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1PDy6eJ1JEn37t	貴|御前酒|手取川|楯野川|上喜元	2359	鷹来屋|國稀|初孫|高砂|辰泉|苗加屋|宮の雪|出雲富士|あぶくま|浜千鳥
若竹	若竹	静岡県	Shizuoka	202001	15	4.006917476654054							|キリリ|複雑|フレッシュ|優しい|辛口|旨味|甘味|常温|さっぱり|さわやか|濃厚|苦味|フルーティ|酸味|しっかり	55	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2Wm56hLzhnGw5D|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2V1oxRXjHKCH0y|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/FgSluX9sKvXwB	姿|いづみ橋|月山|刈穂|大雪乃蔵	3571	
杉錦	Suginishiki	静岡県	Shizuoka	202001	16	4.006810188293457	0.13862551748752594	0.4955474138259888	0.5809352993965149	0.4537390470504761	0.3191765248775482	0.2999618947505951	|熱燗|酸味|スパイシー|燗冷まし|渋み|燗酒|カラメル|スモーキー|しっかり|アミノ酸|常温|ほのか|コク|チーズ|旨味|バランス|ヨーグルト|複雑|まったり|軽快	75	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1kXRTm2mkg8R2f|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/wW4hOU7Vh8wlO|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1swGTMP9IBi9tU	田从|七本鎗|辨天娘|日置桜|秋鹿	614	杉錦|諏訪泉|十旭日|日置桜|三光正宗|米宗|天狗舞|神亀|冨玲|竹泉
白隠政宗		静岡県	Shizuoka	202001	17	4.006706237792969	0.2941766083240509	0.4570744335651398	0.3122877776622772	0.6382172703742981	0.2924298644065857	0.3379096388816833	|栗|マスカット|派手|穀物|熱燗|キリリ|複雑|渋み|ジューシー|優しい|穏やか|とろみ|冷酒|スッキリ|辛口|余韻|酸味|バランス|常温|ほのか	35	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2MDx0eWBHf6JHo|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2V8z1xdwKe6YSl|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/25LyjHKi2t1xyY	閃|春霞|楽々鶴|二世古|喜楽長	2239	旭菊|長珍|喜久酔|美濃菊|鷗樹|緑川|福小町|山の井|千徳|英勲
小夜衣	Sayogoromo	静岡県	Shizuoka	202001	18	4.006706237792969							|ふんわり|コク|スッキリ|キレ|辛口|甘味	16	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1n9oHb97oVWrwS|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1Vt1kc1PLf0w76|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1FOM81j33ZvP9l		1544	
森本	森本	静岡県	Shizuoka	202001	19	4.006704807281493							|旨味|バランス|酸味|濃厚|フルーティ|しっかり|辛口|スッキリ|甘味	17	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/vZlXc4uO3NjNd|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/5daobD3IO9nvD|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/dmuWOWq8c98OS		3403	
萩錦	Haginishiki	静岡県	Shizuoka	202001	20	4.006679058074951	0.3611906170845032	0.5187863111495972	0.4967776834964752	0.4824948906898498	0.08638180792331696	0.33667629957199097	|ブドウ|柑橘|アミノ酸|ワイン|フレッシュ|薄い|ジュース|厚み|深み|まったり|ほのか|なめらか|さっぱり|ヨーグルト|甘味|苦味|優しい|軽快|余韻|穏やか	22	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/vIzo37gxOi69l|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2xIjVxUyvv9kNG|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1UaIrcWWqFf2	道灌|雲仙|雲乃井|北信流|初鶯	1781	萩錦|香取|自然酒|都美人|宗玄|豊久仁|津島屋|酒一筋|國権|爛漫
おんな泣かせ		静岡県	Shizuoka	202001	21	4.00665283203125								1	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/xKrhKAPila9nt|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2bKgUGwj5WF72E|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/ji3Kd3pX1xLSP		20258	
英君	Eikun	静岡県	Shizuoka	202001	22	4.00665283203125							|さらり|メロン|なめらか|さわやか|フルーティ|辛口|濃厚|しっかり|スッキリ|酸味|旨味|甘味	22	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1bAWXKsD1VPsXQ|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/HcuOgyYQ88zR1|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/hLzl6oxwvQRdu	富美川|刈穂|冩楽|黒龍|土佐鶴	1132	
葵天下	Aoitenka	静岡県	Shizuoka	202001	23	4.00665283203125							|どっしり|熱燗|上品|濃厚|スッキリ|辛口|酸味|旨味|甘味	12	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/14YPKRE2ftdBsb|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1kzfMyjbEh8UrF|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/AnVQH6p6MsFtc		4039	
醸し人九平次	Kamoshibitokuheiji	愛知県	Aichi	202001	1	4.412219047546387	0.5709208846092224	0.4138880968093872	0.2593066096305847	0.2877860367298126	0.30981457233428955	0.5066558718681335	|ワイン|ガス|酸味|フルーティ|旨味|ピリリ|甘味|バランス|華やか|グレープフルーツ|スッキリ|上品|綺麗|さわやか|しっかり|安定|芳醇|苦味|余韻|心地よい	1616	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/DCG10PlhaIw4|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1wMVDYqIDrFaO3|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/KV0S7GuZxUj7t	新政|山本|三井の寿|ソガペール エ フィス|仙禽	626	醸し人九平次|燦爛|仙禽|作|開華|吾有事|鍋島|来福|花の香|三好
二兎	Nito	愛知県	Aichi	202001	2	4.010916233062743	0.3944608271121979	0.5367700457572937	0.4109469056129456	0.3597051501274109	0.2573243081569672	0.4379470348358154	|酸味|バランス|旨味|キャラメル|甘味|苦味|複雑|フルーティ|綺麗|余韻|穏やか|ラム|キレ|ジューシー|スッキリ|コク|スモーキー|軽快|スイスイ|メロン	394	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1eXZLAsRVoPXoX|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/qO9ESzaQeXZWA|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/Imgv0HJl9rtEN	七田|田酒|まんさくの花|栄光冨士|而今	4195	二兎|姿|東鶴|七田|村祐|三連星|旦|鏡山|射美|寿㐂心
蓬莱泉	Horaisen	愛知県	Aichi	202001	3	4.008545398712158	0.38361120223999023	0.4538899958133698	0.3506064713001251	0.48227259516716	0.3506852686405182	0.4102858006954193	|甘味|柔らかい|酸味|スッキリ|フレッシュ|旨味|辛口|キレ|ラム|しっかり|上品|優しい|芳醇|まろやか|フルーティ|常温|ふんわり|濃厚|香ばしい|余韻	402	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2BfocSMEElZ7Vq|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1FeY8cEAEXIypJ|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/28iVpwIKlc92Gw	梵|まんさくの花|南部美人|浦霞|雨後の月	632	大関|萩乃露|蓬莱泉|春霞|環日本海|二世古|松の寿|白鴻|鳴門鯛|英勲
義侠	Gikyo	愛知県	Aichi	202001	4	4.008224010467528	0.2553440034389496	0.4999569952487946	0.4771651327610016	0.4767843186855316	0.32976287603378296	0.3479785323143005	|常温|旨味|力強い|スッキリ|コク|紹興酒|穏やか|キレ|レーズン|甘味|しっかり|まろやか|酸味|辛口|バランス|深み|綺麗|さっぱり|濃厚|フレッシュ	368	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2uyzWnbmaNbQYu|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2dSaNMl2ADu00q|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1Siae835kqVISJ	龍力|七本鎗|鶴齢|玉川|山形正宗	628	義侠|黒牛|タクシードライバー|綾菊|大七|末廣|十六代九郎右衛門|七本鎗|るみ子の酒|菊水
菊鷹	Kikutaka	愛知県	Aichi	202001	5	4.006896018981934	0.5238704681396484	0.42510369420051575	0.2712133526802063	0.387410432100296	0.217878982424736	0.5231938362121582	|酸味|花|グレープフルーツ|ジューシー|ガス|フレッシュ|さわやか|ラムネ|苦味|フルーティ|昔ながら|旨味|甘味|丸み|ピチピチ|柑橘|ヨーグルト|辛口|濃厚|シャープ	216	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/29ATygXTfbo55Q|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/10XIVWvhouYpgc|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/QBJB8IgCzb0On	萩の鶴|たかちよ|山本|篠峯|栄光冨士	1029	菊鷹|東一|大観|加茂錦|亀の海|若駒|而今|来福|十四代|穏
空		愛知県	Aichi	202001	6	4.006709098815918							|ハチミツ|フルーティ|豊か|綺麗|さらり|スッキリ|さわやか|ふんわり|酸味|コク|しっかり|キレ|ほのか|苦味|甘味|辛口	57	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/wdAPpmEnMJhyv|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/vfo8K7vSd2eap|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1bxoaJXCYlV1Nd	雪の茅舎|くどき上手|ほしいずみ|一白水成|桂月	1869	
長珍	長珍	愛知県	Aichi	202001	7	4.0067057609558105	0.3194923400878906	0.3654371201992035	0.26927536725997925	0.6168614029884338	0.4118591547012329	0.3764640390872955	|酸味|円やか|辛口|じわじわ|昔ながら|旨味|桜|甘味|ラムネ|まろやか|どっしり|濃厚|マイルド|グレープフルーツ|フレッシュ|セメダイン|とろみ|ちびちび|余韻|熱燗	158	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2p8Py7KMiBs1Sl|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1jAOnTl6by4S1j|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/111iDPC8ulDygb	篠峯|出雲富士|タクシードライバー|あぶくま|王祿	3402	綿屋|松の司|酔心|六十餘洲|長珍|七冠馬|南部美人|西の関|浦霞|如空
白老	Shiraoi	愛知県	Aichi	202001	8	4.006695747375488	0.4382252097129822	0.4420258104801178	0.3025219440460205	0.41507452726364136	0.3048665821552277	0.5057883262634277	|穀物|アミノ酸|旨味|辛口|メロン|酸味|フレッシュ|清涼|しっかり|マスカット|ラムネ|ミルク|フルーティ|甘味|ガス|スッキリ|どっしり|落ち着く|とろみ|みずみずしい	141	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2iW7ANQtZFS7rX|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/CvwXn1dFpfCZQ|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1OfZc2kxsZgiHv	弥右衛門|越前岬|いづみ橋|結ゆい|黒牛	627	天明|白老|穏|屋守|今錦|まんさくの花|而今|奈良萬|雁木|あべ
奥		愛知県	Aichi	202001	9	4.006662845611571	0.3508276641368866	0.4049542248249054	0.4972789883613586	0.4469306170940399	0.3267967104911804	0.3988766670227051	|とろみ|穀物|濃厚|旨味|まろやか|グレープフルーツ|シャンパン|華やか|ラム|キャラメル|苦味|ヨーグルト|スモーキー|レーズン|酸味|ピリリ|じわじわ|グイグイ|どっしり|辛口	185	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/26All7OKvXzzKn|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2CJTRtrvGqNP7|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/IKwl7NuCNQ1Ji	望|栄光冨士|三連星|七田|一本義	1889	奥|誠鏡|弥右衛門|ことのわ|龍力|梵|花泉|三諸杉|遊穂|昇龍蓬莱
ほしいずみ	Hoshiizumi	愛知県	Aichi	202001	10	4.00666093826294	0.5001091957092285	0.4028794765472412	0.30608639121055603	0.33458465337753296	0.2680456340312958	0.5568614602088928	|グレープフルーツ|ブドウ|鮮烈|さらり|スッキリ|フルーティ|旨味|ハチミツ|コク|穀物|爽快|酸味|セメダイン|グイグイ|甘味|パイナップル|ガス|桃|華やか|複雑	79	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2aztW09sTRrBXb|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/30uZsD9QZJNsHZ|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1qmBGybWuJF2rB	雁木|天明|楯野川|紀土|手取川	639	ほしいずみ|新政|大観|五橋|開華|菊鷹|穏|白老|鍋島|喜多屋
長珍	Chochin	愛知県	Aichi	202001	11	4.0066542625427255	0.18379712104797366	0.5602852702140808	0.4812051057815552	0.3376632630825043	0.3929559588432312	0.39026889204978943	|レーズン|キャラメル|旨味|ひろがる|深み|ピチピチ|酸味|ガス|コク|重い|ラムネ|さっぱり|なめらか|熱燗|力強い|濃厚|キレ|冷酒|甘酸っぱい|辛口	90	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1qBCuiraPW1ox5|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/JWcAULmzFKhkt|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2OPrvOzTe1XwW3	一本義|不老泉|義侠|大倉|手取川	1006	長珍|道灌|賀茂泉|黒松剣菱|常きげん|一本義|極聖|香露|菊水|龍勢
國盛	Kunimori	愛知県	Aichi	202001	12	4.006627559661865	0.3971497416496277	0.3884519636631012	0.21990540623664856	0.3366660475730896	0.4575344920158386	0.5659831762313843	|スッキリ|ミルク|甘味|チーズ|桃|ふくよか|キリリ|梨|常温|フレッシュ|軽快|ツン|あっさり|さらり|とろみ|さっぱり|上品|芳醇|ほのか|辛口	78	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/AhzFW7ZeCE4x1|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/irW4EcMv3XyYm|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2tWXWlVp8RCgeu	上善如水|いづみ橋|会津ほまれ|蓬莱泉|〆張鶴	625	賀茂金秀|謙信|伊予賀儀屋|朝日山|土佐しらぎく|高千代|北島|翠露|上善如水|やまとしずく
勲碧	Kunpeki	愛知県	Aichi	202001	13	4.006621360778809	0.3952682614326477	0.4348617494106293	0.5058988928794861	0.38717505335807795	0.3858946859836577	0.3160780072212219	|チョコレート|キャラメル|ナッツ|コーヒー|メロン|桜|いちご|若い|さらり|リンゴ|控えめ|キレ|甘味|柔らかい|ジューシー|豊か|優しい|甘酸っぱい|ツン|華やか	85	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/vOWB0P2ixNYy0|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2QUUzyUsmkFffi|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1EzrZHSz6fEBGW	伝心|鏡山|義左衛門|不老泉|小左衛門	1332	勲碧|車坂|三諸杉|小鼓|賀茂泉|宗政|開春|鏡山|奥|寿㐂心
